clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
4043.wav,4043,Um,Um,UX Podcast_#237 User research during a pandemic with Mar Murube,1157.3979232000004,1159.3979232000004,1157.3979232000004,1159.3979232000004,0.85,train,train
4044.wav,4044,Um,Um,UX Podcast_#122 Calm technology with Amber Case,100.08599999999996,102.08599999999996,100.08599999999996,102.08599999999996,0.85,train,train
4065.wav,4065,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,786.3399999999953,788.3399999999953,786.3399999999953,788.3399999999953,0.85,test,test
4090.wav,4090,Uh,Uh,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,2435.329999999989,2437.329999999989,2435.329999999989,2437.329999999989,0.85,train,train
4115.wav,4115,Um,Um,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,2147.920999999976,2149.920999999976,2147.920999999976,2149.920999999976,0.85,test,test
4168.wav,4168,Words,Words,the csuite podcast_Show 13_Podcasting,203.393,205.393,203.393,205.393,0.85,train,train
4178.wav,4178,Laughter,Laughter,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,211.3700000000001,213.3700000000001,211.3700000000001,213.3700000000001,0.85,train,train
4179.wav,4179,Um,Um,Tearsheet Podcast_Beyond the stock markets [mini-course],2011.91799999998,2013.91799999998,2011.91799999998,2013.91799999998,0.85,train,train
4221.wav,4221,Uh,Uh,UX Podcast_#163 Design systems with Jina Anne,656.4399712000001,658.4399712000001,656.4399712000001,658.4399712000001,0.85,train,train
4260.wav,4260,Uh,Uh,UX Podcast_#237 User research during a pandemic with Mar Murube,1551.0449999999714,1553.0449999999714,1551.0449999999714,1553.0449999999714,0.85,train,train
4265.wav,4265,Breath,Breath,Design Story_025 Moira Cullen Design is Soft Power,2355.846984,2357.846984,2355.846984,2357.846984,0.85,test,test
4312.wav,4312,Uh,Uh,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,1317.114064,1319.114064,1317.114064,1319.114064,0.85,train,train
4314.wav,4314,Words,Words,UX Podcast_#178 Games user research with Veronica Zammitto,1882.256999999968,1884.256999999968,1882.256999999968,1884.256999999968,0.85,train,train
4442.wav,4442,Uh,Uh,g1 pdcst_Foodie Call #11 The 2016 Digest,849.6979999999986,851.6979999999986,849.6979999999986,851.6979999999986,0.85,test,test
4514.wav,4514,Um,Um,The Open Data Institute_ODI Fridays How to Build an Open Data Centric Organisation,1068.787999999992,1070.787999999992,1068.787999999992,1070.787999999992,0.85,train,train
4531.wav,4531,Um,Um,Bear and Bear Cub Family Gaming_Episode 17_The One Where No Man's Sky Is Finally Out!,29.975999999999985,31.975999999999985,29.975999999999985,31.975999999999985,0.85,train,train
4543.wav,4543,Breath,Breath,Happiness of Pursuit_HOP #64 How to beat burnout and defeat depression w. Victoria Klein,1544.0459999999732,1546.0459999999732,1544.0459999999732,1546.0459999999732,0.85,train,train
4560.wav,4560,Um,Um,globalvoices_The Week That Was at Global Voices Pokémon Go Gets Political,495.08399999999887,497.08399999999887,495.08399999999887,497.08399999999887,0.85,train,train
4582.wav,4582,Um,Um,a16z_a16z Podcast Bots and Beyond,1060.4939999999924,1062.4939999999924,1060.4939999999924,1062.4939999999924,0.85,train,train
4596.wav,4596,Words,Words,The Housing Hour_History of Coal Creek Miners,1875.7460736000005,1877.7460736000005,1875.7460736000005,1877.7460736000005,0.85,test,test
4596.wav,4596,Words,Words,The Housing Hour_History of Coal Creek Miners,1875.7460736000005,1877.7460736000005,1875.7460736000005,1877.7460736000005,0.85,test,test
4624.wav,4624,Um,Um,UX Podcast_#232 Design psychology with Amy Bucher,1916.395999999965,1918.395999999965,1916.395999999965,1918.395999999965,0.85,train,train
4645.wav,4645,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,1498.653999999973,1500.653999999973,1498.653999999973,1500.653999999973,0.85,test,test
4672.wav,4672,non_filler,non_filler,"Techdirt_Twitter, Free Speech, And Mob Behavior",1024.0739360000002,1026.0739360000002,1024.0739360000002,1026.0739360000002,0.85,train,train
4685.wav,4685,Uh,Uh,artwarez_Buen Vivir. Interview with Penny Travlou,2828.8970000000704,2830.8970000000704,2828.8970000000704,2830.8970000000704,0.85,test,test
4724.wav,4724,Words,Words,Sound Design Live_Cables Are Dead,1972.007968,1974.007968,1972.007968,1974.007968,0.85,train,train
4725.wav,4725,Uh,Uh,a16z_a16z Podcast On Recent IPOs and Comparing Private vs. Public Valuations,1266.8579872000005,1268.8579872000005,1266.8579872000005,1268.8579872000005,0.85,train,train
4735.wav,4735,Words,Words,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,2352.5021376000004,2354.5021376000004,2352.5021376000004,2354.5021376000004,0.85,train,train
4745.wav,4745,Um,Um,LMScast_315 How to Create Profitable Online Courses and Membership Sites Even After Failures Along the Way,1418.925999999987,1420.925999999987,1418.925999999987,1420.925999999987,0.85,validation,validation
4763.wav,4763,Music,Music,Bear and Bear Cub Family Gaming_Episode 20_The One Where We're All VR Geeked,2067.786999999958,2069.786999999958,2067.786999999958,2069.786999999958,0.85,train,train
4816.wav,4816,Um,Um,UX Podcast_#118 Inclusive design with Sara Lerén,1858.5599999999663,1860.5599999999663,1858.5599999999663,1860.5599999999663,0.85,train,train
4983.wav,4983,Words,Words,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",4107.538903999998,4109.538903999998,4107.538903999998,4109.538903999998,0.85,train,train
5000.wav,5000,Uh,Uh,Education_Ep 1 - Handmade Dev Show 2017,1086.442999999992,1088.442999999992,1086.442999999992,1088.442999999992,0.85,validation,validation
5008.wav,5008,Uh,Uh,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1752.5709840000002,1754.5709840000002,1752.5709840000002,1754.5709840000002,0.85,train,train
5039.wav,5039,Breath,Breath,Dickens Olewe_Panel at Global Defence of Media Freedom conference in London,144.4150000000001,146.4150000000001,144.4150000000001,146.4150000000001,0.85,train,train
5047.wav,5047,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,2350.1880000000165,2352.1880000000165,2350.1880000000165,2352.1880000000165,0.85,train,train
5050.wav,5050,Laughter,Laughter,UX Podcast_#232 Design psychology with Amy Bucher,871.5269999999954,873.5269999999954,871.5269999999954,873.5269999999954,0.85,train,train
5062.wav,5062,Uh,Uh,UX Podcast_#211 Disruptive design patterns with Laura Kalbag,1089.0209904,1091.0209904,1089.0209904,1091.0209904,0.85,train,train
5109.wav,5109,Music,Music,UX Podcast_#206 The build trap with Melissa Perri,16.840000000000003,18.840000000000003,16.840000000000003,18.840000000000003,0.85,train,train
5110.wav,5110,Um,Um,Midwest Dance Symposium_Session 1,203.5259968,205.5259968,203.5259968,205.5259968,0.85,train,train
5156.wav,5156,Laughter,Laughter,Americhicks_10.4.18FBI Report On Kavanaugh-Homeless Urban Camping-Gov. Hickenlooper and Electric Cars,1744.7989999999686,1746.7989999999686,1744.7989999999686,1746.7989999999686,0.85,train,train
5166.wav,5166,Words,Words,UX Podcast_#249 Digital anthropology with Genevieve Bell,1915.815999999964,1917.815999999964,1915.815999999964,1917.815999999964,0.85,train,train
5174.wav,5174,Um,Um,Midwest Dance Symposium_Session 1,4468.219000000109,4470.219000000109,4468.219000000109,4470.219000000109,0.85,train,train
5184.wav,5184,Words,Words,"Livin That Life – Digital Nomad Podcast_Boss Girl Entrepreneur Stories–Breaking Free, Solo Travel & Online Business– Female Digital Nomad",406.019984,408.019984,406.019984,408.019984,0.85,train,train
5205.wav,5205,Words,Words,Spaces Podcast_Evolution of Architecture I,1741.6099904,1743.6099904,1741.6099904,1743.6099904,0.85,test,test
5397.wav,5397,Uh,Uh,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),1614.393999999973,1616.393999999973,1614.393999999973,1616.393999999973,0.85,train,train
5400.wav,5400,Laughter,Laughter,The Genealogy Happy Hour_Episode 20_Privacy,58.685,60.685,58.685,60.685,0.85,test,test
5477.wav,5477,Uh,Uh,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1032.3740256,1034.3740256,1032.3740256,1034.3740256,0.85,test,test
5511.wav,5511,Uh,Uh,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,2979.750000000021,2981.750000000021,2979.750000000021,2981.750000000021,0.85,train,train
5544.wav,5544,Words,Words,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",889.1239999999954,891.1239999999954,889.1239999999954,891.1239999999954,0.85,train,train
5568.wav,5568,Um,Um,Sound Design Live_Cables Are Dead,1862.615984,1864.615984,1862.615984,1864.615984,0.85,train,train
5582.wav,5582,Uh,Uh,"a16z_a16z Podcast Holy Non Sequiturs, Batman What Disruption Theory Is ... and Isn't",255.988,257.988,255.988,257.988,0.85,train,train
5599.wav,5599,Um,Um,Education-Factory_Teens Talking,1296.682999999984,1298.682999999984,1296.682999999984,1298.682999999984,0.85,train,train
5611.wav,5611,Words,Words,UX Podcast_Interview with @lissijean & @grinblo at #UXLx 2016,928.2249872,930.2249872,928.2249872,930.2249872,0.85,train,train
5634.wav,5634,Um,Um,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,794.2709999999923,796.2709999999923,794.2709999999923,796.2709999999923,0.85,train,train
5654.wav,5654,Um,Um,a16z_a16z Podcast Scaling Companies and Culture,74.81600320000001,76.81600320000001,74.81600320000001,76.81600320000001,0.85,train,train
5699.wav,5699,Um,Um,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1840.9889999999805,1842.9889999999805,1840.9889999999805,1842.9889999999805,0.85,test,test
5701.wav,5701,Breath,Breath,This Movie's About You_Episode 40_Karen Gordon,1795.5779647999998,1797.5779647999998,1795.5779647999998,1797.5779647999998,0.85,train,train
5704.wav,5704,Music,Music,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,2603.430999999993,2605.430999999993,2603.430999999993,2605.430999999993,0.85,train,train
5728.wav,5728,Uh,Uh,Yaro Starak_Kim Sorgius Single Mother Of 4 Makes $30K-Mo Selling Digital Products,2828.399000000013,2830.399000000013,2828.399000000013,2830.399000000013,0.85,train,train
5750.wav,5750,non_filler,non_filler,Radio For Humans_PODLUCK Summer 2018 Cooking Show,3863.375000000077,3865.375000000077,3863.375000000077,3865.375000000077,0.85,train,train
5775.wav,5775,Uh,Uh,Radio For Humans_PODLUCK Summer 2018 Cooking Show,1623.4480448,1625.4480448,1623.4480448,1625.4480448,0.85,train,train
5891.wav,5891,Words,Words,UX Podcast_#140 Storymapping with Donna Lichaw,1512.0239552,1514.0239552,1512.0239552,1514.0239552,0.85,train,train
5917.wav,5917,Uh,Uh,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1643.2329999999854,1645.2329999999854,1643.2329999999854,1645.2329999999854,0.85,test,test
5918.wav,5918,Um,Um,Sound Design Live_What (wo)men want How IEM mixes differ by gender,1032.019999999996,1034.019999999996,1032.019999999996,1034.019999999996,0.85,train,train
5964.wav,5964,Breath,Breath,a16z_a16z Podcast Hiring is Hard -- Here’s How to Do it Right,178.14300000000003,180.14300000000003,178.14300000000003,180.14300000000003,0.85,train,train
5979.wav,5979,Words,Words,UX Podcast_Interview with @lissijean & @grinblo at #UXLx 2016,1855.7380608,1857.7380608,1855.7380608,1857.7380608,0.85,train,train
5998.wav,5998,Uh,Uh,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,1026.1529999999937,1028.1529999999937,1026.1529999999937,1028.1529999999937,0.85,train,train
6013.wav,6013,non_filler,non_filler,"Techdirt_Twitter, Free Speech, And Mob Behavior",1993.6799999999648,1995.6799999999648,1993.6799999999648,1995.6799999999648,0.85,train,train
6043.wav,6043,Um,Um,Food as medicine_Integrative Medicine,629.5559999999979,631.5559999999979,629.5559999999979,631.5559999999979,0.85,test,test
6079.wav,6079,Words,Words,UX Podcast_#239 Storytelling in design with Anna Dahlström,637.5939999999978,639.5939999999978,637.5939999999978,639.5939999999978,0.85,train,train
6106.wav,6106,Words,Words,UX Podcast_#120 Product management & UX with Melissa Perri,660.8639999999979,662.8639999999979,660.8639999999979,662.8639999999979,0.85,train,train
6123.wav,6123,Um,Um,All The Fly Kids_Chaos & Culture Episode 10 Rethinking the Urban Marketing Aesthetic feat. Karim Lateef,2272.601999999994,2274.601999999994,2272.601999999994,2274.601999999994,0.85,train,train
6143.wav,6143,Um,Um,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,1062.6959999999929,1064.6959999999929,1062.6959999999929,1064.6959999999929,0.85,train,train
6168.wav,6168,Breath,Breath,UX Podcast_#218 Feedback with Claire Lew,669.2569936000001,671.2569936000001,669.2569936000001,671.2569936000001,0.85,train,train
6178.wav,6178,Um,Um,Sound Design Live_Cables Are Dead,1919.375999999976,1921.375999999976,1919.375999999976,1921.375999999976,0.85,train,train
6201.wav,6201,Uh,Uh,Newberry Library_Jun Fujita American Visionary,2888.286000000082,2890.286000000082,2888.286000000082,2890.286000000082,0.85,train,train
6218.wav,6218,Breath,Breath,UX Podcast_#163 Design systems with Jina Anne,658.9509999999984,660.9509999999984,658.9509999999984,660.9509999999984,0.85,train,train
6229.wav,6229,Um,Um,UX Podcast_#239 Storytelling in design with Anna Dahlström,1495.306016,1497.306016,1495.306016,1497.306016,0.85,train,train
6239.wav,6239,Um,Um,The Housing Hour_History of Coal Creek Miners,750.1189968,752.1189968,750.1189968,752.1189968,0.85,test,test
6253.wav,6253,Uh,Uh,Education-Factory_Teens Talking,491.807,493.807,491.807,493.807,0.85,train,train
6269.wav,6269,Uh,Uh,into the mothlight podcast_EP.13_Tereza Stehlikova,1595.948999999988,1597.948999999988,1595.948999999988,1597.948999999988,0.85,train,train
6271.wav,6271,Words,Words,UX Podcast_#173 Building a team with Alissa Briggs,284.0150000000002,286.0150000000002,284.0150000000002,286.0150000000002,0.85,train,train
6374.wav,6374,Words,Words,UX Podcast_#232 Design psychology with Amy Bucher,280.2100192,282.2100192,280.2100192,282.2100192,0.85,train,train
6404.wav,6404,Words,Words,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,2863.640000000001,2865.640000000001,2863.640000000001,2865.640000000001,0.85,test,test
6405.wav,6405,Uh,Uh,UX Podcast_#249 Digital anthropology with Genevieve Bell,1533.4810544000002,1535.4810544000002,1533.4810544000002,1535.4810544000002,0.85,train,train
6412.wav,6412,Music,Music,Sound Design Live_This Is How to Find the Perfect Show Volume Without an SPL Meter,983.2319999999964,985.2319999999964,983.2319999999964,985.2319999999964,0.85,train,train
6418.wav,6418,Uh,Uh,Education_Ep 1 - Handmade Dev Show 2017,1903.713999999973,1905.713999999973,1903.713999999973,1905.713999999973,0.85,validation,validation
6448.wav,6448,Um,Um,a16z_a16z Podcast On Recent IPOs and Comparing Private vs. Public Valuations,2168.2330992,2170.2330992,2168.2330992,2170.2330992,0.85,train,train
6458.wav,6458,non_filler,non_filler,Spaces Podcast_Evolution of Architecture I,623.173999999997,625.173999999997,623.173999999997,625.173999999997,0.85,test,test
6467.wav,6467,Laughter,Laughter,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,2427.0619999999803,2429.0619999999803,2427.0619999999803,2429.0619999999803,0.85,train,train
6514.wav,6514,Music,Music,The Housing Hour_History of Coal Creek Miners,1317.8010512,1319.8010512,1317.8010512,1319.8010512,0.85,test,test
6515.wav,6515,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,250.5349936,252.5349936,250.5349936,252.5349936,0.85,train,train
6528.wav,6528,Um,Um,a16z_a16z Podcast Using Social Tools to Build Homes for Those Most in Need,85.29600000000002,87.29600000000002,85.29600000000002,87.29600000000002,0.85,train,train
6542.wav,6542,Words,Words,Parental Settings_Weekend Getaway,1537.7790256,1539.7790256,1537.7790256,1539.7790256,0.85,train,train
6558.wav,6558,Um,Um,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,704.0819999999943,706.0819999999943,704.0819999999943,706.0819999999943,0.85,train,train
6598.wav,6598,Um,Um,Sound Design Live_This Is How to Find the Perfect Show Volume Without an SPL Meter,1513.466999999986,1515.466999999986,1513.466999999986,1515.466999999986,0.85,train,train
6646.wav,6646,Words,Words,UX Podcast_#173 Building a team with Alissa Briggs,1834.980999999964,1836.980999999964,1834.980999999964,1836.980999999964,0.85,train,train
6738.wav,6738,Um,Um,Yaro Starak_Kim Sorgius Single Mother Of 4 Makes $30K-Mo Selling Digital Products,3064.7569872,3066.7569872,3064.7569872,3066.7569872,0.85,train,train
6761.wav,6761,Um,Um,Arts Council England_Digital R&D for the Arts Forum distributing content discussion,1893.686999999969,1895.686999999969,1893.686999999969,1895.686999999969,0.85,train,train
6811.wav,6811,Uh,Uh,a16z_a16z Podcast Bots and Beyond,1167.2849999999908,1169.2849999999908,1167.2849999999908,1169.2849999999908,0.85,train,train
6812.wav,6812,Um,Um,"Introduction to Minecraft In Education_Nov 6, 2013",1833.270064,1835.270064,1833.270064,1835.270064,0.85,train,train
6812.wav,6812,Um,Um,"Introduction to Minecraft In Education_Nov 6, 2013",1833.270064,1835.270064,1833.270064,1835.270064,0.85,train,train
6823.wav,6823,Um,Um,Free Podcast Day_Home Grown Girls – Apr 7 2018,1097.8009999999888,1099.8009999999888,1097.8009999999888,1099.8009999999888,0.85,test,test
6839.wav,6839,Words,Words,a16z_a16z Podcast Investing in (Business and Career) Change,123.5380032,125.5380032,123.5380032,125.5380032,0.85,train,train
6848.wav,6848,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1391.5190736,1393.5190736,1391.5190736,1393.5190736,0.85,train,train
